"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"861","science","Scientists breed malaria-resistant mosquitoes","In an attempt to cut the spread of malaria, US-based scientists have genetically modified (GM) Anopheles mosquitoes to suppress the growth of malaria-causing parasite Plasmodium in their gut. The team observed the mosquitoes for 10 generations, where 90% of offsprings carried the GM trait. Further, the GM mosquitoes maintained their resistance to the malaria parasite for seven years.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30sep/inshorts_image_1506751220258_229.jpg?resize=400px:*","https://www.nih.gov/news-events/news-releases/disease-resistance-successfully-spread-modified-wild-mosquitoes?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"862","science","Russia, US partner to build 1st ever space station near Moon","Russian and US space agencies, Roscosmos and NASA, have agreed to jointly build a ""deep space gateway"", the first-ever astronaut-tended space station around the Moon. The gateway would help prepare for manned missions to deep space destinations including Mars. Notably, NASA and Roscosmos are two of the major partners in the $100-billion Earth-orbiting International Space Station (ISS).","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28sep/inshorts_image_1506568217531_179.jpg?resize=400px:*","https://www.nasa.gov/feature/nasa-roscosmos-sign-joint-statement-on-researching-exploring-deep-space?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uerxpggy-1"
"863","science","Most precise detection yet of gravitational waves made","Scientists have announced the fourth gravitational waves detection, the first by three detectors in different continents, and with 10 times more accuracy than previous detections. The spacetime ripples were emitted after the merger of two black holes, where three solar masses were converted into gravitational-wave energy. The first detection was made in 2015, 100 years after Einstein's prediction.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28sep/inshorts_image_1506566107675_232.jpg?resize=400px:*","https://phys.org/news/2017-09-ligo-virgo-observatories-black-hole.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uerxpggy-1"
"864","science","Nobel Prize payout increased by 12.5% to $1.1 million","Ahead of the announcement of 2017 Nobel Prize winners, the Nobel Foundation has increased the award's prize money by 12.5% to 9 million kronor ($1.1 million). This comes after it was reduced to 8 million kronor in 2012 from 10 million kronor. The prize comes from a fund left by its founder, Alfred Nobel, a Swedish scientist who invented dynamite.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26sep/inshorts_image_1506420217473_479.jpg?resize=400px:*","http://www.livemint.com/Politics/w5ohtSzNVa5sn4S4S8ErcM/Nobel-Prize-payout-raised-125-to-112-million.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uerxpggy-1"
"865","science","India's first space observatory ASTROSAT completes two years","Launched on September 28, 2015, ASTROSAT, India's first multi-wavelength space-based observatory has completed two years in Earth's orbit. ASTROSAT has helped scientists confirm the presence of younger stars in globular clusters, earlier believed to contain only old stars. The 1,513-kg satellite has also detected 110 Gamma Ray Bursts, which scientists say, signify the birth of black holes.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28sep/inshorts_image_1506584516370_129.jpg?resize=400px:*","http://www.isro.gov.in/Spacecraft/astrosat?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uerxpggy-1"
"866","science","ISRO files police complaint over rumours of smoke on campus","ISRO's Tamil Nadu campus has filed a police complaint against unidentified persons for reporting that smoke emanated after an ""explosion"" on its premises. CISF took up the investigation following the reports on June 23, only to find it was a rumour. The investigation revealed a boulder had fallen from a hill 20 km away from the campus on that day.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26sep/inshorts_image_1506418789587_827.jpg?resize=400px:*","http://indiatoday.intoday.in/story/isro-files-police-complaint-against-rumours-about-smoke-on-its/1/1055974.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uerxpggy-1"
"867","science","Musk's new version of SpaceX rocket will take humans to Mars","Billionaire Elon Musk on Monday announced he will be unveiling the new version of SpaceX's Interplanetary Spaceship, which aims to take humans to Mars. Musk shared the simulation of how the spaceship and rocket design would work and said ""some unexpected applications"" will be revealed on Friday afternoon. In 2016, Musk said a ticket to Mars would cost $10 billion.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26sep/inshorts_image_1506410738531_834.jpg?resize=400px:*","https://www.instagram.com/p/BZdZdSZAtQf/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uerxpggy-1"
"868","science","New 4-times-lighter aluminium form can float on water","US-based researchers have created a metastable crystalline aluminium form that can float on water as it has a density of 0.61 gram per cubic centimetre, in contrast to conventional aluminium's density of 2.7 grams per cubic centimetre. Researchers used a known crystal lattice, of a diamond, and substituted every carbon atom with an aluminium tetrahedron to generate the new form.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27sep/inshorts_image_1506493344306_361.jpg?resize=400px:*","https://www.usu.edu/today/index.cfm?id=57105&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uerxpggy-1"
"869","science","Scientists name new spider species after Obamas, DiCaprio","US-based researchers have discovered 15 new species of ""smiley-faced"" spiders in the Caribbean, and named them after Barack and Michelle Obama, Hollywood actor Leonardo DiCaprio and Vermont Senator Bernie Sanders, among others. Researchers said they wanted ""to honour people who stood up for both human rights and warned about climate change.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27sep/inshorts_image_1506503509911_900.jpg?resize=400px:*","https://phys.org/news/2017-09-discovery-bernie-sanders-spider.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uerxpggy-1"
"870","science","Fingertips respond differently to different surfaces: Study","A French-UK research collaboration has found human fingertips behave differently with each type of surface they touch. The study using high-speed cameras found that on holding hard surfaces, the sweat secreted by fingertips is absorbed back into the skin making fingertips softer for optimal gripping. Further, on touching rubbery surfaces, researchers found no such softening of the skin was needed.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28sep/inshorts_image_1506575256357_342.jpg?resize=400px:*","https://phys.org/news/2017-09-fingertips-differently-surfaces.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uerxpggy-1"
"871","science","Brain recognises faces even when one fails to notice: Study","Germany-based researchers have claimed that brain cells light up even when one sees a familiar face but fails to identify it. The study recorded the activity of 2,735 individual neurons when 21 participants were shown two familiar images in quick succession. The researchers, however, observed the process was weaker and delayed for an unnoticed image as compared to the identified.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/24sep/inshorts_image_1506251319947_303.jpg?resize=400px:*","http://www.dailymail.co.uk/sciencetech/article-4903566/Your-BRAIN-registers-familiar-faces-don-t.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uerxpggy-1"
"872","science","Man 'wakes up' after spending 15 years in vegetative state","A 35-year-old French man who had been in a vegetative state for 15 years has shown signs of consciousness after an implant was placed in his chest around a nerve connecting brain stem and vital body organs. After one month of nerve stimulation, the patient started to track objects with eyes and could turn his head when asked, said doctors.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26sep/inshorts_image_1506396759485_144.jpg?resize=400px:*","https://www.theguardian.com/science/2017/sep/25/nerve-implant-restores-consciousness-to-man-in-vegetative-state?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uerxpggy-1"
"873","science","Evaporating water could power 70% of US, claims study","Columbia University researchers have found that on harnessing the energy of evaporation, the country's water reservoirs could produce 325 gigawatts of power, nearly 70% of the national grid. Their prototype ""Evaporation Engine"" controlled humidity prompting bacterial spores to expand and contract. The spores' contractions could be used to generate electricity on demand, said researchers.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27sep/inshorts_image_1506505298578_562.jpg?resize=400px:*","http://news.columbia.edu/content/1736?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uerxpggy-1"
"874","science","Crash site of Europe's 1st moon mission found after 11 years","Scientists using NASA's moon orbiter have identified the site where the European Space Agency intentionally crashed its first lunar mission in 2006 after the spacecraft went low on fuel. The spacecraft had a bouncy landing at a speed of 7,200 kmph, creating a 20x4 square-metre impact zone, said ESA. Scientists aim to send a robot to examine the spacecraft's remains.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26sep/inshorts_image_1506415618751_197.jpg?resize=400px:*","http://www.dailymail.co.uk/sciencetech/article-4917966/Scientists-crash-site-Smart-1-spacecraft.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uerxpggy-1"
"875","science","266-sq-km iceberg snaps off Antarctic glacier","A 266-square-kilometre iceberg, four and a half times the size of Manhattan, recently separated from Antarctica's Pine Island Glacier. This was the second major calving event this year and the fifth since 2000, said a Netherlands-based satellite observation specialist. Scientists are keeping a close watch on the glacier, which on melting completely could raise sea levels by 1.7 feet.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26sep/inshorts_image_1506402035120_236.jpg?resize=400px:*","https://www.theverge.com/2017/9/25/16361666/pine-island-glacier-iceberg-melting-climate-change-sea-level-rise?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uerxpggy-1"
